num_date_time,answer
50 2020-08-29 09,1328.0807200726165
50 2020-08-29 10,1410.7188924082993
50 2020-08-29 11,1436.6842416054658
50 2020-08-29 12,1491.4160413775144
50 2020-08-29 13,1493.9915782843398
50 2020-08-29 14,1484.8680266115618
50 2020-08-29 15,1462.0719081413417
50 2020-08-29 16,1485.8239329445214
50 2020-08-29 17,1581.5297043101634
50 2020-08-29 18,1742.3261212213688
50 2020-08-29 19,1877.8382487722686
50 2020-08-29 20,1909.0701708508054
50 2020-08-29 21,1879.9923702142257
50 2020-08-29 22,1751.739196298218
50 2020-08-29 23,1539.8481560352661
50 2020-08-30 00,1249.7508903693972
50 2020-08-30 01,1098.719761917556
50 2020-08-30 02,999.3999451069329
50 2020-08-30 03,964.7828679505081
50 2020-08-30 04,939.798238519972
50 2020-08-30 05,882.4149801435334
50 2020-08-30 06,931.6287294036082
50 2020-08-30 07,1141.6597856347137
50 2020-08-30 08,1338.082547937277
50 2020-08-30 09,1440.9417981816352
50 2020-08-30 10,1513.1361165472115
50 2020-08-30 11,1559.8915124423584
50 2020-08-30 12,1618.2566130975445
50 2020-08-30 13,1624.7163707483335
50 2020-08-30 14,1612.538115337279
50 2020-08-30 15,1626.4636157425236
50 2020-08-30 16,1686.977666485003
50 2020-08-30 17,1792.6108577798645
50 2020-08-30 18,1910.908350449551
50 2020-08-30 19,2004.1999823996491
50 2020-08-30 20,2017.2475511623456
50 2020-08-30 21,1971.808374381982
50 2020-08-30 22,1828.7176299781263
50 2020-08-30 23,1543.389617598422
50 2020-08-31 00,1224.3512983246465
50 2020-08-31 01,1058.426912692083
50 2020-08-31 02,952.2874227655554
50 2020-08-31 03,909.8202716526997
50 2020-08-31 04,879.3297181492974
50 2020-08-31 05,871.054253292755
50 2020-08-31 06,979.1646335691801
50 2020-08-31 07,1132.8547049062847
50 2020-08-31 08,1208.7127353826725
50 2020-08-31 09,1242.2428518218246
50 2020-08-31 10,1269.8236847861842
50 2020-08-31 11,1288.6138520024012
50 2020-08-31 12,1325.5823021712706
50 2020-08-31 13,1345.5864277011583
50 2020-08-31 14,1320.3418881872456
50 2020-08-31 15,1335.5988872302628
50 2020-08-31 16,1364.983963769641
50 2020-08-31 17,1487.4991525334294
50 2020-08-31 18,1628.2216247909198
50 2020-08-31 19,1697.9669421028843
50 2020-08-31 20,1676.3099019051378
50 2020-08-31 21,1644.7825828565449
50 2020-08-31 22,1524.9707550853918
50 2020-08-31 23,1358.378461066485
51 2020-08-25 00,1773.3767860915339
51 2020-08-25 01,1550.1254095824434
51 2020-08-25 02,1369.515071636723
51 2020-08-25 03,1284.6452671526395
51 2020-08-25 04,1255.4483819227212
51 2020-08-25 05,1265.561760741093
51 2020-08-25 06,1413.1304658852653
51 2020-08-25 07,1688.8125916398624
51 2020-08-25 08,1863.4096610334732
51 2020-08-25 09,2028.9899439636229
51 2020-08-25 10,2188.2156363383183
51 2020-08-25 11,2271.454569870532
51 2020-08-25 12,2322.4436732563795
51 2020-08-25 13,2376.091616783244
51 2020-08-25 14,2371.3637055149666
51 2020-08-25 15,2350.0011156515193
51 2020-08-25 16,2361.6903792488297
51 2020-08-25 17,2463.181804781337
51 2020-08-25 18,2649.3741788006446
51 2020-08-25 19,2809.6293744520553
51 2020-08-25 20,2856.514772699995
51 2020-08-25 21,2811.7897181552457
51 2020-08-25 22,2611.725486294957
51 2020-08-25 23,2279.2411989631696
51 2020-08-26 00,1783.3489713076024
51 2020-08-26 01,1555.3307882679164
51 2020-08-26 02,1379.4197334071512
51 2020-08-26 03,1300.7086324874404
51 2020-08-26 04,1270.4369359465422
51 2020-08-26 05,1290.5069281324506
51 2020-08-26 06,1459.6587502900752
51 2020-08-26 07,1694.4168019795045
51 2020-08-26 08,1894.5140658741127
51 2020-08-26 09,2046.2158209684783
51 2020-08-26 10,2215.915710858952
51 2020-08-26 11,2308.6637109311077
51 2020-08-26 12,2416.2058800908285
51 2020-08-26 13,2428.5391521467845
51 2020-08-26 14,2399.8474143954536
51 2020-08-26 15,2374.5862575626993
51 2020-08-26 16,2366.329072355913
51 2020-08-26 17,2440.8461573959294
51 2020-08-26 18,2597.497454520869
51 2020-08-26 19,2747.671476968317
51 2020-08-26 20,2826.405413511186
51 2020-08-26 21,2795.285497785201
51 2020-08-26 22,2599.355033783806
51 2020-08-26 23,2260.7018464534185
51 2020-08-27 00,1785.2636026266441
51 2020-08-27 01,1562.2874030141284
51 2020-08-27 02,1380.727288274816
51 2020-08-27 03,1291.4993397528915
51 2020-08-27 04,1263.7092682414693
51 2020-08-27 05,1286.1612943051412
51 2020-08-27 06,1444.996773788618
51 2020-08-27 07,1699.7395374563962
51 2020-08-27 08,1876.6287517874966
51 2020-08-27 09,2014.4126793986143
51 2020-08-27 10,2120.262362041245
51 2020-08-27 11,2160.587418019503
51 2020-08-27 12,2230.6802345371198
51 2020-08-27 13,2237.948159141584
51 2020-08-27 14,2203.2156957978323
51 2020-08-27 15,2213.5223323290707
51 2020-08-27 16,2237.6669842239908
51 2020-08-27 17,2318.105298829864
51 2020-08-27 18,2512.080408167999
51 2020-08-27 19,2681.7803018279865
51 2020-08-27 20,2778.4160767000376
51 2020-08-27 21,2769.797501828986
51 2020-08-27 22,2611.149309791439
51 2020-08-27 23,2292.8802015765755
51 2020-08-28 00,1823.8797596212146
51 2020-08-28 01,1588.0515871029638
51 2020-08-28 02,1403.5012809743705
51 2020-08-28 03,1313.1540685552338
51 2020-08-28 04,1286.431971312565
51 2020-08-28 05,1288.3024698661395
51 2020-08-28 06,1423.1550637530327
51 2020-08-28 07,1674.1086752392798
51 2020-08-28 08,1854.52154933361
51 2020-08-28 09,2000.9853378560988
51 2020-08-28 10,2123.85225417556
51 2020-08-28 11,2178.2062563706686
51 2020-08-28 12,2277.586231670966
51 2020-08-28 13,2280.9922052263014
51 2020-08-28 14,2259.800930776496
51 2020-08-28 15,2258.7880682682553
51 2020-08-28 16,2278.6863389755886
51 2020-08-28 17,2379.169405404726
51 2020-08-28 18,2571.8591792168772
51 2020-08-28 19,2728.708792736649
51 2020-08-28 20,2777.6627398143587
51 2020-08-28 21,2742.9435880010437
51 2020-08-28 22,2596.0159642587714
51 2020-08-28 23,2287.138564597476
51 2020-08-29 00,1864.2911102933274
51 2020-08-29 01,1632.8900594099246
51 2020-08-29 02,1443.2435169700439
51 2020-08-29 03,1345.4673984839717
51 2020-08-29 04,1290.903638381147
51 2020-08-29 05,1281.3083285031355
51 2020-08-29 06,1334.172498267319
51 2020-08-29 07,1524.4424618219393
51 2020-08-29 08,1741.5162932634735
51 2020-08-29 09,1981.5470142694394
51 2020-08-29 10,2166.5350950689135
51 2020-08-29 11,2254.2598920597325
51 2020-08-29 12,2345.6941423540998
51 2020-08-29 13,2334.815262789939
51 2020-08-29 14,2283.721419872377
51 2020-08-29 15,2247.251301194024
51 2020-08-29 16,2260.5283238045745
51 2020-08-29 17,2349.585348116125
51 2020-08-29 18,2524.756886416684
51 2020-08-29 19,2674.3123077604805
51 2020-08-29 20,2748.2424125742286
51 2020-08-29 21,2690.9995208372598
51 2020-08-29 22,2542.299521037682
51 2020-08-29 23,2237.9946522633713
51 2020-08-30 00,1857.7397300701045
51 2020-08-30 01,1615.851055194551
51 2020-08-30 02,1413.1176679672742
51 2020-08-30 03,1311.9159031694655
51 2020-08-30 04,1254.624244391913
51 2020-08-30 05,1237.8698337359647
51 2020-08-30 06,1288.0294605024355
51 2020-08-30 07,1475.6492621773746
51 2020-08-30 08,1717.3259881539898
51 2020-08-30 09,1994.955674796856
51 2020-08-30 10,2205.5343691742933
51 2020-08-30 11,2273.414928059046
51 2020-08-30 12,2356.7097966742026
51 2020-08-30 13,2354.005657816738
51 2020-08-30 14,2305.4908394026256
51 2020-08-30 15,2283.3022872648594
51 2020-08-30 16,2288.164106070715
51 2020-08-30 17,2363.924843882571
51 2020-08-30 18,2498.2200884682547
51 2020-08-30 19,2640.5960612422055
51 2020-08-30 20,2694.943664728483
51 2020-08-30 21,2649.626187855614
51 2020-08-30 22,2445.334379937989
51 2020-08-30 23,2119.2854814872785
51 2020-08-31 00,1662.7101332227182
51 2020-08-31 01,1425.011061962241
51 2020-08-31 02,1256.5136466013728
51 2020-08-31 03,1182.9862459239023
51 2020-08-31 04,1154.463652144215
51 2020-08-31 05,1176.481656488511
51 2020-08-31 06,1349.6266063308274
51 2020-08-31 07,1599.4695054958836
51 2020-08-31 08,1733.2725192743444
51 2020-08-31 09,1830.670038823656
51 2020-08-31 10,1937.3938554177305
51 2020-08-31 11,2012.8832522097887
51 2020-08-31 12,2143.996205082776
51 2020-08-31 13,2163.182663839919
51 2020-08-31 14,2144.170167552774
51 2020-08-31 15,2186.7880605739515
51 2020-08-31 16,2186.4013282172045
51 2020-08-31 17,2297.8275980148605
51 2020-08-31 18,2514.173121490263
51 2020-08-31 19,2703.443406885939
51 2020-08-31 20,2765.358316092957
51 2020-08-31 21,2718.070922461629
51 2020-08-31 22,2540.647103837011
51 2020-08-31 23,2214.780589557962
52 2020-08-25 00,3224.068182129712
52 2020-08-25 01,3204.4782163459518
52 2020-08-25 02,3172.697410956088
52 2020-08-25 03,3163.7981014081965
52 2020-08-25 04,3153.2581609723047
52 2020-08-25 05,3149.303946922613
52 2020-08-25 06,3499.776133062255
52 2020-08-25 07,4729.486333735788
52 2020-08-25 08,4996.866314276885
52 2020-08-25 09,5340.736252621082
52 2020-08-25 10,5431.861218458848
52 2020-08-25 11,5434.297918854008
52 2020-08-25 12,5449.131316793861
52 2020-08-25 13,5473.362880056411
52 2020-08-25 14,5481.924763841056
52 2020-08-25 15,5470.4979175337385
52 2020-08-25 16,5430.050251295289
52 2020-08-25 17,5096.549279160296
52 2020-08-25 18,4000.1742507304757
52 2020-08-25 19,3740.5815764216395
52 2020-08-25 20,3603.6531938247313
52 2020-08-25 21,3507.4502884248614
52 2020-08-25 22,3410.878683900756
52 2020-08-25 23,3359.9899128060547
52 2020-08-26 00,3259.4865552736997
52 2020-08-26 01,3227.974045090258
52 2020-08-26 02,3184.8911215742182
52 2020-08-26 03,3171.593330208295
52 2020-08-26 04,3178.9442158421566
52 2020-08-26 05,3181.954443167089
52 2020-08-26 06,3533.7906628806895
52 2020-08-26 07,4760.363843951153
52 2020-08-26 08,5022.742984115326
52 2020-08-26 09,5324.127397400377
52 2020-08-26 10,5416.792522842752
52 2020-08-26 11,5421.681130500366
52 2020-08-26 12,5434.896382338872
52 2020-08-26 13,5463.531002047136
52 2020-08-26 14,5468.041048619519
52 2020-08-26 15,5461.597503074997
52 2020-08-26 16,5427.923269368796
52 2020-08-26 17,5100.578633144582
52 2020-08-26 18,4010.5442564697582
52 2020-08-26 19,3759.864143838235
52 2020-08-26 20,3606.7204733851863
52 2020-08-26 21,3500.3013508856234
52 2020-08-26 22,3404.5123904121206
52 2020-08-26 23,3347.7812567660103
52 2020-08-27 00,3242.0672153927912
52 2020-08-27 01,3218.580206360136
52 2020-08-27 02,3182.138472835062
52 2020-08-27 03,3166.9770057447904
52 2020-08-27 04,3175.565500921442
52 2020-08-27 05,3191.3912811177956
52 2020-08-27 06,3546.248575110785
52 2020-08-27 07,4729.402948114902
52 2020-08-27 08,4956.3091919622
52 2020-08-27 09,5296.53200860978
52 2020-08-27 10,5412.237145058492
52 2020-08-27 11,5419.603446663084
52 2020-08-27 12,5418.382603609609
52 2020-08-27 13,5456.899132424286
52 2020-08-27 14,5459.179739600149
52 2020-08-27 15,5462.523641348114
52 2020-08-27 16,5387.69539250094
52 2020-08-27 17,5038.547516937867
52 2020-08-27 18,3966.058608274698
52 2020-08-27 19,3710.3946757892645
52 2020-08-27 20,3601.3384348151408
52 2020-08-27 21,3503.5714388277866
52 2020-08-27 22,3415.264020960046
52 2020-08-27 23,3350.0010147743455
52 2020-08-28 00,3266.7079090929847
52 2020-08-28 01,3236.7956268442313
52 2020-08-28 02,3206.8647115596236
52 2020-08-28 03,3195.926171343589
52 2020-08-28 04,3194.9012515018194
52 2020-08-28 05,3189.570007928323
52 2020-08-28 06,3532.189810802146
52 2020-08-28 07,4739.383080343674
52 2020-08-28 08,4995.5862205660815
52 2020-08-28 09,5281.646384363951
52 2020-08-28 10,5370.089265620793
52 2020-08-28 11,5398.326852111609
52 2020-08-28 12,5386.772194936907
52 2020-08-28 13,5402.483619112354
52 2020-08-28 14,5389.107331058078
52 2020-08-28 15,5355.102363835803
52 2020-08-28 16,5301.572682970739
52 2020-08-28 17,4962.365753074933
52 2020-08-28 18,3939.963099452379
52 2020-08-28 19,3655.054098937888
52 2020-08-28 20,3511.6846019864774
52 2020-08-28 21,3418.8913091056243
52 2020-08-28 22,3360.1535349386186
52 2020-08-28 23,3307.533307007802
52 2020-08-29 00,3197.187393352248
52 2020-08-29 01,3175.367719676043
52 2020-08-29 02,3152.639026205877
52 2020-08-29 03,3145.33624987267
52 2020-08-29 04,3129.982646254451
52 2020-08-29 05,3115.2614542914184
52 2020-08-29 06,3126.2960505928027
52 2020-08-29 07,3156.6693890514966
52 2020-08-29 08,3130.392760030014
52 2020-08-29 09,3126.1906165205723
52 2020-08-29 10,3142.495658461756
52 2020-08-29 11,3158.1288766891653
52 2020-08-29 12,3175.0244024575263
52 2020-08-29 13,3205.5445010291173
52 2020-08-29 14,3242.0234689456743
52 2020-08-29 15,3268.9176349224176
52 2020-08-29 16,3260.527326090212
52 2020-08-29 17,3270.3659459273667
52 2020-08-29 18,3265.105631897213
52 2020-08-29 19,3272.3673094627266
52 2020-08-29 20,3268.6694587184807
52 2020-08-29 21,3235.132574322985
52 2020-08-29 22,3209.878585208236
52 2020-08-29 23,3183.4683055767123
52 2020-08-30 00,3145.511194793088
52 2020-08-30 01,3123.5981020490885
52 2020-08-30 02,3089.51867614226
52 2020-08-30 03,3074.609893051553
52 2020-08-30 04,3072.7205962098597
52 2020-08-30 05,3063.46834758938
52 2020-08-30 06,3064.5833908849677
52 2020-08-30 07,3104.3555822589847
52 2020-08-30 08,3092.3353361773247
52 2020-08-30 09,3096.386988087116
52 2020-08-30 10,3107.5492082649444
52 2020-08-30 11,3135.0327120138036
52 2020-08-30 12,3156.8996675897984
52 2020-08-30 13,3209.4695023393456
52 2020-08-30 14,3253.7599290532685
52 2020-08-30 15,3275.195932086807
52 2020-08-30 16,3270.340266757682
52 2020-08-30 17,3295.9178163085
52 2020-08-30 18,3293.2732997382577
52 2020-08-30 19,3294.707584915475
52 2020-08-30 20,3277.7590382961025
52 2020-08-30 21,3243.3078927429965
52 2020-08-30 22,3208.723828358663
52 2020-08-30 23,3159.0109528686608
52 2020-08-31 00,3094.5820002773553
52 2020-08-31 01,3066.0039356569823
52 2020-08-31 02,3033.953749542364
52 2020-08-31 03,3019.8133113192
52 2020-08-31 04,3029.111775684796
52 2020-08-31 05,3030.991494048574
52 2020-08-31 06,3439.899183926794
52 2020-08-31 07,4578.794610783581
52 2020-08-31 08,4801.8596249677175
52 2020-08-31 09,5177.868446663645
52 2020-08-31 10,5321.806216110982
52 2020-08-31 11,5336.099420906381
52 2020-08-31 12,5339.878428183319
52 2020-08-31 13,5378.926303976206
52 2020-08-31 14,5410.761670082364
52 2020-08-31 15,5389.736894662977
52 2020-08-31 16,5328.880748822291
52 2020-08-31 17,4956.75087746593
52 2020-08-31 18,3929.528144823332
52 2020-08-31 19,3711.9390822012288
52 2020-08-31 20,3579.3865048164203
52 2020-08-31 21,3475.6128063452757
52 2020-08-31 22,3384.1537560668394
52 2020-08-31 23,3325.7586426936828
53 2020-08-25 00,1252.8983157456503
53 2020-08-25 01,1204.1352505145805
53 2020-08-25 02,1184.5900278748525
53 2020-08-25 03,1167.878282481968
53 2020-08-25 04,1167.9675957713443
53 2020-08-25 05,1172.8940803435003
53 2020-08-25 06,1234.5859855169883
53 2020-08-25 07,1632.5379379537053
53 2020-08-25 08,2201.2723602998085
53 2020-08-25 09,2427.8533290974633
53 2020-08-25 10,2539.096246939486
53 2020-08-25 11,2590.1866466476968
53 2020-08-25 12,2587.1175958850117
53 2020-08-25 13,2592.6092693697574
53 2020-08-25 14,2581.2085109539375
53 2020-08-25 15,2554.151894082572
53 2020-08-25 16,2535.9040959752865
53 2020-08-25 17,2121.653168479611
53 2020-08-25 18,1664.006014796827
53 2020-08-25 19,1497.1045923592492
53 2020-08-25 20,1406.9667067815874
53 2020-08-25 21,1369.930170746048
53 2020-08-25 22,1363.7940321855838
53 2020-08-25 23,1366.454745611119
53 2020-08-26 00,1320.6569550301244
53 2020-08-26 01,1260.4027465737593
53 2020-08-26 02,1224.429845369119
53 2020-08-26 03,1214.9166831631626
53 2020-08-26 04,1211.1029253435279
53 2020-08-26 05,1209.331175845223
53 2020-08-26 06,1279.6194728401715
53 2020-08-26 07,1684.625494464761
53 2020-08-26 08,2276.24492834504
53 2020-08-26 09,2457.2593002618623
53 2020-08-26 10,2540.34856824029
53 2020-08-26 11,2577.2982940634392
53 2020-08-26 12,2584.192839134159
53 2020-08-26 13,2589.8492622523004
53 2020-08-26 14,2573.310118051822
53 2020-08-26 15,2549.4393835356595
53 2020-08-26 16,2508.1153507386584
53 2020-08-26 17,2097.617937219467
53 2020-08-26 18,1644.4108754510703
53 2020-08-26 19,1477.845470761602
53 2020-08-26 20,1383.1871080248434
53 2020-08-26 21,1336.3067071033672
53 2020-08-26 22,1320.7544141021904
53 2020-08-26 23,1332.0349563057387
53 2020-08-27 00,1301.9897602056967
53 2020-08-27 01,1234.7572958374417
53 2020-08-27 02,1214.656895500621
53 2020-08-27 03,1208.2764713806628
53 2020-08-27 04,1205.637779888996
53 2020-08-27 05,1206.6834487404265
53 2020-08-27 06,1273.3254734373133
53 2020-08-27 07,1629.9715897946908
53 2020-08-27 08,2220.41485643824
53 2020-08-27 09,2389.4399775290262
53 2020-08-27 10,2473.401251350784
53 2020-08-27 11,2496.874899744182
53 2020-08-27 12,2503.13553673162
53 2020-08-27 13,2509.7354297726138
53 2020-08-27 14,2502.227755047958
53 2020-08-27 15,2483.6669009175944
53 2020-08-27 16,2452.1837131197476
53 2020-08-27 17,2044.0736183927722
53 2020-08-27 18,1599.0435717727426
53 2020-08-27 19,1436.3056510266997
53 2020-08-27 20,1357.0451204859548
53 2020-08-27 21,1322.4289449231148
53 2020-08-27 22,1318.4000418876456
53 2020-08-27 23,1320.176488405075
53 2020-08-28 00,1291.6534699721194
53 2020-08-28 01,1233.4148939213846
53 2020-08-28 02,1216.9580765982043
53 2020-08-28 03,1198.9452600732432
53 2020-08-28 04,1194.119839357155
53 2020-08-28 05,1187.728975757546
53 2020-08-28 06,1241.9551256064442
53 2020-08-28 07,1612.5973148926876
53 2020-08-28 08,2177.8852164359205
53 2020-08-28 09,2311.1354102574396
53 2020-08-28 10,2353.1189898617745
53 2020-08-28 11,2375.4189967325724
53 2020-08-28 12,2378.1098438326208
53 2020-08-28 13,2381.761701432594
53 2020-08-28 14,2367.35691276077
53 2020-08-28 15,2332.8526460539274
53 2020-08-28 16,2315.5558457527654
53 2020-08-28 17,1909.5248144146587
53 2020-08-28 18,1512.6830306225331
53 2020-08-28 19,1348.5231890540852
53 2020-08-28 20,1260.9335702430726
53 2020-08-28 21,1230.5417195284972
53 2020-08-28 22,1233.9388489978699
53 2020-08-28 23,1237.064662002451
53 2020-08-29 00,1175.5161880555552
53 2020-08-29 01,1151.4655865924294
53 2020-08-29 02,1138.7931983155472
53 2020-08-29 03,1124.8787045471377
53 2020-08-29 04,1122.9592075747616
53 2020-08-29 05,1109.742893844248
53 2020-08-29 06,1115.3665833192929
53 2020-08-29 07,1149.2745590699158
53 2020-08-29 08,1132.0832344051096
53 2020-08-29 09,1102.7120957092575
53 2020-08-29 10,1112.9969871867502
53 2020-08-29 11,1122.9125506155565
53 2020-08-29 12,1129.5616003726454
53 2020-08-29 13,1152.426109359546
53 2020-08-29 14,1167.8089476467499
53 2020-08-29 15,1178.4625926063718
53 2020-08-29 16,1200.5316410008902
53 2020-08-29 17,1197.5923581446918
53 2020-08-29 18,1172.8423928421555
53 2020-08-29 19,1160.8953013925288
53 2020-08-29 20,1149.9531717816235
53 2020-08-29 21,1143.6404882986842
53 2020-08-29 22,1154.689850559726
53 2020-08-29 23,1143.6410588745657
53 2020-08-30 00,1127.0657076730279
53 2020-08-30 01,1117.6113780098797
53 2020-08-30 02,1110.629444111785
53 2020-08-30 03,1098.044559258762
53 2020-08-30 04,1096.4475469825952
53 2020-08-30 05,1092.9782634871356
53 2020-08-30 06,1098.0499788570107
53 2020-08-30 07,1126.2031770984213
53 2020-08-30 08,1107.6509563680365
53 2020-08-30 09,1083.0999455195274
53 2020-08-30 10,1077.531149294476
53 2020-08-30 11,1092.5932766807707
53 2020-08-30 12,1091.9030928986083
53 2020-08-30 13,1115.7510027983255
53 2020-08-30 14,1128.7410352491365
53 2020-08-30 15,1141.3655271168514
53 2020-08-30 16,1177.6224533575248
53 2020-08-30 17,1188.3299548856598
53 2020-08-30 18,1182.1704684209083
53 2020-08-30 19,1175.010135696557
53 2020-08-30 20,1167.2738825362217
53 2020-08-30 21,1157.3034551626542
53 2020-08-30 22,1165.4079773059848
53 2020-08-30 23,1138.560220723546
53 2020-08-31 00,1144.117003318388
53 2020-08-31 01,1120.4275238041416
53 2020-08-31 02,1108.1386837181835
53 2020-08-31 03,1095.2254282683123
53 2020-08-31 04,1092.8147686303753
53 2020-08-31 05,1090.4656963629416
53 2020-08-31 06,1147.9833268077964
53 2020-08-31 07,1506.7238039998203
53 2020-08-31 08,2082.457329390879
53 2020-08-31 09,2244.2919622433405
53 2020-08-31 10,2328.5208726169394
53 2020-08-31 11,2407.7773384539905
53 2020-08-31 12,2428.9563782131595
53 2020-08-31 13,2439.674940329014
53 2020-08-31 14,2447.669223759052
53 2020-08-31 15,2447.61938384888
53 2020-08-31 16,2424.833269562568
53 2020-08-31 17,2015.517389419442
53 2020-08-31 18,1561.799140220665
53 2020-08-31 19,1406.784766275029
53 2020-08-31 20,1338.6235214966935
53 2020-08-31 21,1306.5269594278254
53 2020-08-31 22,1303.7101085130096
53 2020-08-31 23,1313.2958800782635
54 2020-08-25 00,6180.697132459665
54 2020-08-25 01,6160.821532355632
54 2020-08-25 02,6190.186891645827
54 2020-08-25 03,6200.957641031287
54 2020-08-25 04,6582.607864580045
54 2020-08-25 05,7749.698873749535
54 2020-08-25 06,8232.774285654616
54 2020-08-25 07,8575.011256453337
54 2020-08-25 08,8915.825711689598
54 2020-08-25 09,8965.922478993143
54 2020-08-25 10,9015.236468364048
54 2020-08-25 11,8991.133366992235
54 2020-08-25 12,8926.673938348784
54 2020-08-25 13,8966.981439515508
54 2020-08-25 14,8983.378119007806
54 2020-08-25 15,8962.854447789006
54 2020-08-25 16,8798.733249527437
54 2020-08-25 17,8077.253008185348
54 2020-08-25 18,7488.029947713807
54 2020-08-25 19,7227.846307383358
54 2020-08-25 20,6586.6721860546695
54 2020-08-25 21,6475.817541623647
54 2020-08-25 22,6350.045283888751
54 2020-08-25 23,6310.364085206465
54 2020-08-26 00,6286.280951224119
54 2020-08-26 01,6299.842875592605
54 2020-08-26 02,6290.3281915013085
54 2020-08-26 03,6311.644907584924
54 2020-08-26 04,6592.185982828766
54 2020-08-26 05,7744.569491872882
54 2020-08-26 06,8334.079575202588
54 2020-08-26 07,8667.806576187739
54 2020-08-26 08,9054.972501525099
54 2020-08-26 09,9097.925579037657
54 2020-08-26 10,9147.9650266121
54 2020-08-26 11,9150.273557407869
54 2020-08-26 12,9085.994109598672
54 2020-08-26 13,9161.998520501947
54 2020-08-26 14,9202.23473449159
54 2020-08-26 15,9196.936032976275
54 2020-08-26 16,9033.11577855665
54 2020-08-26 17,8253.309965280783
54 2020-08-26 18,7640.593697796851
54 2020-08-26 19,7342.228756304054
54 2020-08-26 20,6646.076808319684
54 2020-08-26 21,6520.572779967679
54 2020-08-26 22,6401.302765944195
54 2020-08-26 23,6337.834650737038
54 2020-08-27 00,6277.899104719207
54 2020-08-27 01,6279.27577865191
54 2020-08-27 02,6272.405748477061
54 2020-08-27 03,6310.71698363756
54 2020-08-27 04,6640.537674133939
54 2020-08-27 05,7757.621770192433
54 2020-08-27 06,8351.325020502862
54 2020-08-27 07,8722.416618221137
54 2020-08-27 08,9092.7267920464
54 2020-08-27 09,9197.83783862756
54 2020-08-27 10,9289.615261622968
54 2020-08-27 11,9286.015106655177
54 2020-08-27 12,9201.854426641432
54 2020-08-27 13,9299.214307688082
54 2020-08-27 14,9336.837434033227
54 2020-08-27 15,9325.256587618436
54 2020-08-27 16,9144.456985927129
54 2020-08-27 17,8348.473684460974
54 2020-08-27 18,7720.154600152383
54 2020-08-27 19,7422.358454841398
54 2020-08-27 20,6688.348823160104
54 2020-08-27 21,6526.1571320924795
54 2020-08-27 22,6367.809548726947
54 2020-08-27 23,6311.11124436511
54 2020-08-28 00,6244.714770248824
54 2020-08-28 01,6260.859418697059
54 2020-08-28 02,6231.668828001673
54 2020-08-28 03,6251.67026590961
54 2020-08-28 04,6586.140397169185
54 2020-08-28 05,7799.7130024132875
54 2020-08-28 06,8369.67490526307
54 2020-08-28 07,8693.268475379495
54 2020-08-28 08,9067.493447220239
54 2020-08-28 09,9132.56732622089
54 2020-08-28 10,9251.468226094357
54 2020-08-28 11,9286.646023961663
54 2020-08-28 12,9186.893581872424
54 2020-08-28 13,9253.897179736101
54 2020-08-28 14,9311.28068536925
54 2020-08-28 15,9300.400630088663
54 2020-08-28 16,9071.261775555706
54 2020-08-28 17,8229.627920086235
54 2020-08-28 18,7580.4788451136155
54 2020-08-28 19,7241.030219298838
54 2020-08-28 20,6480.078821913379
54 2020-08-28 21,6357.402847045891
54 2020-08-28 22,6273.198376178819
54 2020-08-28 23,6203.711996249084
54 2020-08-29 00,6038.579742709939
54 2020-08-29 01,6029.718597428286
54 2020-08-29 02,6023.62627617175
54 2020-08-29 03,5999.98818946258
54 2020-08-29 04,6031.433074297554
54 2020-08-29 05,6076.955172783133
54 2020-08-29 06,6053.849053134321
54 2020-08-29 07,6161.0828091760695
54 2020-08-29 08,6208.251181972101
54 2020-08-29 09,6283.368487292355
54 2020-08-29 10,6658.504138285275
54 2020-08-29 11,6701.751534781615
54 2020-08-29 12,6399.456601940917
54 2020-08-29 13,6406.671641097304
54 2020-08-29 14,6589.688043977426
54 2020-08-29 15,6622.771887907348
54 2020-08-29 16,6384.41513331115
54 2020-08-29 17,6222.914662780949
54 2020-08-29 18,6131.681296026323
54 2020-08-29 19,6108.794333764626
54 2020-08-29 20,6054.413850035316
54 2020-08-29 21,6025.815734255868
54 2020-08-29 22,5992.534573628427
54 2020-08-29 23,5979.070763519914
54 2020-08-30 00,5971.052752506067
54 2020-08-30 01,5971.942405699791
54 2020-08-30 02,5968.317695787416
54 2020-08-30 03,5951.724374023921
54 2020-08-30 04,5962.8355521154635
54 2020-08-30 05,5970.6530482442995
54 2020-08-30 06,5971.631252453139
54 2020-08-30 07,6044.311514654023
54 2020-08-30 08,6065.5977068656375
54 2020-08-30 09,6122.8734174831225
54 2020-08-30 10,6461.894690974437
54 2020-08-30 11,6558.65431768393
54 2020-08-30 12,6233.988167743936
54 2020-08-30 13,6288.3618866689685
54 2020-08-30 14,6505.923484193584
54 2020-08-30 15,6561.6950550707825
54 2020-08-30 16,6324.280075958763
54 2020-08-30 17,6194.334937018714
54 2020-08-30 18,6140.3122683072515
54 2020-08-30 19,6101.563184958321
54 2020-08-30 20,6101.555525267833
54 2020-08-30 21,6031.225055162372
54 2020-08-30 22,6009.4307669207865
54 2020-08-30 23,5978.377625039831
54 2020-08-31 00,5915.524360196316
54 2020-08-31 01,5912.697621119603
54 2020-08-31 02,5917.483151508259
54 2020-08-31 03,5894.700741506383
54 2020-08-31 04,6268.833482789611
54 2020-08-31 05,7370.036757537119
